Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521046,1626.926,1,OK,0.1259072,-0.1663713,-0.9779918,0.0000000,159.647,10.390,-136.523,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521054,1626.951,1,OK,0.1259275,-0.1671795,-0.9778514,0.0000000,159.662,10.421,-136.531,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521062,1626.976,1,OK,0.1257539,-0.1675462,-0.9778109,0.0000000,159.705,10.450,-136.527,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521070,1627.001,1,OK,0.1256530,-0.1682934,-0.9776956,0.0000000,159.733,10.490,-136.522,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521078,1627.026,1,OK,0.1255483,-0.1686257,-0.9776518,0.0000000,159.746,10.498,-136.507,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521086,1627.051,1,OK,0.1254660,-0.1700889,-0.9774089,0.0000000,159.764,10.547,-136.489,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521094,1627.076,1,OK,0.1254477,-0.1721518,-0.9770500,0.0000000,159.782,10.620,-136.488,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521102,1627.101,1,OK,0.1255116,-0.1716730,-0.9771260,0.0000000,159.770,10.615,-136.507,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521110,1627.126,1,OK,0.1254665,-0.1723940,-0.9770048,0.0000000,159.775,10.640,-136.503,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521118,1627.151,1,OK,0.1254215,-0.1731150,-0.9768831,0.0000000,159.781,10.665,-136.500,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521126,1627.176,1,OK,0.1254006,-0.1731258,-0.9768839,0.0000000,159.787,10.666,-136.510,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521134,1627.201,1,OK,0.1254481,-0.1725206,-0.9769849,0.0000000,159.772,10.648,-136.530,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521142,1627.226,1,OK,0.1254500,-0.1730433,-0.9768922,0.0000000,159.766,10.658,-136.531,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521150,1627.251,1,OK,0.1254671,-0.1726500,-0.9769596,0.0000000,159.739,10.638,-136.526,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521158,1627.276,1,OK,0.1256163,-0.1725943,-0.9769502,0.0000000,159.706,10.632,-136.544,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521166,1627.301,1,OK,0.1257315,-0.1729414,-0.9768740,0.0000000,159.680,10.640,-136.555,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521174,1627.326,1,OK,0.1256445,-0.1721345,-0.9770277,0.0000000,159.687,10.622,-136.556,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521182,1627.351,1,OK,0.1255147,-0.1718505,-0.9770944,0.0000000,159.701,10.610,-136.549,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521190,1627.376,1,OK,0.1254919,-0.1713242,-0.9771897,0.0000000,159.710,10.604,-136.572,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521198,1627.401,1,OK,0.1253562,-0.1726490,-0.9769740,0.0000000,159.741,10.657,-136.553,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521206,1627.426,1,OK,0.1254217,-0.1719300,-0.9770924,0.0000000,159.728,10.645,-136.570,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521214,1627.451,1,OK,0.1253509,-0.1724158,-0.9770158,0.0000000,159.739,10.675,-136.554,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521222,1627.476,1,OK,0.1254014,-0.1725348,-0.9769884,0.0000000,159.725,10.692,-136.555,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521230,1627.501,1,OK,0.1252625,-0.1728889,-0.9769436,0.0000000,159.765,10.735,-136.544,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521238,1627.526,1,OK,0.1250762,-0.1739732,-0.9767749,0.0000000,159.824,10.796,-136.540,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521246,1627.550,1,OK,0.1249151,-0.1729145,-0.9769835,0.0000000,159.847,10.785,-136.532,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521254,1627.575,1,OK,0.1249514,-0.1723731,-0.9770745,0.0000000,159.837,10.769,-136.546,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521262,1627.600,1,OK,0.1249502,-0.1725538,-0.9770428,0.0000000,159.842,10.789,-136.547,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521270,1627.625,1,OK,0.1249340,-0.1728193,-0.9769980,0.0000000,159.847,10.811,-136.548,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521278,1627.650,1,OK,0.1250723,-0.1706448,-0.9773624,0.0000000,159.809,10.748,-136.584,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521286,1627.675,1,OK,0.1251086,-0.1692715,-0.9775965,0.0000000,159.793,10.729,-136.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521294,1627.700,1,OK,0.1251180,-0.1698471,-0.9774955,0.0000000,159.799,10.767,-136.592,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521302,1627.725,1,OK,0.1250651,-0.1709793,-0.9773049,0.0000000,159.828,10.836,-136.588,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521310,1627.750,1,OK,0.1249682,-0.1705737,-0.9773881,0.0000000,159.850,10.836,-136.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521318,1627.775,1,OK,0.1249889,-0.1700208,-0.9774818,0.0000000,159.845,10.846,-136.600,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521326,1627.800,1,OK,0.1249894,-0.1721948,-0.9771011,0.0000000,159.867,10.939,-136.592,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521334,1627.825,1,OK,0.1250196,-0.1715526,-0.9772102,0.0000000,159.872,10.959,-136.601,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521342,1627.850,1,OK,0.1250320,-0.1708962,-0.9773236,0.0000000,159.870,10.968,-136.604,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521350,1627.875,1,OK,0.1250447,-0.1702394,-0.9774366,0.0000000,159.868,10.977,-136.606,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521358,1627.900,1,OK,0.1249310,-0.1708955,-0.9773367,0.0000000,159.910,11.034,-136.593,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521366,1627.925,1,OK,0.1249883,-0.1715200,-0.9772199,0.0000000,159.904,11.073,-136.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521374,1627.950,1,OK,0.1249674,-0.1717204,-0.9771874,0.0000000,159.910,11.092,-136.584,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521382,1627.975,1,OK,0.1249143,-0.1714649,-0.9772391,0.0000000,159.927,11.105,-136.587,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521390,1628.000,1,OK,0.1248682,-0.1731794,-0.9769426,0.0000000,159.937,11.168,-136.564,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521398,1628.025,1,OK,0.1248577,-0.1722463,-0.9771089,0.0000000,159.922,11.141,-136.561,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521406,1628.050,1,OK,0.1249171,-0.1711733,-0.9772898,0.0000000,159.897,11.112,-136.575,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521414,1628.075,1,OK,0.1248234,-0.1724540,-0.9770766,0.0000000,159.915,11.149,-136.560,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521422,1628.100,1,OK,0.1247611,-0.1723001,-0.9771117,0.0000000,159.922,11.149,-136.558,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521430,1628.125,1,OK,0.1245871,-0.1726706,-0.9770685,0.0000000,159.957,11.169,-136.557,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521438,1628.150,1,OK,0.1244697,-0.1740893,-0.9768317,0.0000000,159.986,11.226,-136.547,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521446,1628.175,1,OK,0.1243860,-0.1748604,-0.9767046,0.0000000,160.003,11.245,-136.556,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521454,1628.200,1,OK,0.1242314,-0.1753033,-0.9766449,0.0000000,160.041,11.275,-136.562,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521462,1628.225,1,OK,0.1242476,-0.1751785,-0.9766653,0.0000000,160.035,11.274,-136.573,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521470,1628.250,1,OK,0.1244107,-0.1734507,-0.9769528,0.0000000,160.004,11.231,-136.618,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521478,1628.275,1,OK,0.1242354,-0.1761982,-0.9764834,0.0000000,160.068,11.347,-136.606,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521486,1628.300,1,OK,0.1242271,-0.1754192,-0.9766247,0.0000000,160.055,11.332,-136.605,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521494,1628.325,1,OK,0.1242331,-0.1739924,-0.9768791,0.0000000,160.052,11.307,-136.629,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521502,1628.350,1,OK,0.1241903,-0.1751338,-0.9766806,0.0000000,160.065,11.361,-136.623,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521510,1628.375,1,OK,0.1242466,-0.1752967,-0.9766442,0.0000000,160.056,11.377,-136.630,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521518,1628.400,1,OK,0.1241902,-0.1761933,-0.9764900,0.0000000,160.073,11.428,-136.620,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521526,1628.425,1,OK,0.1240656,-0.1766984,-0.9764146,0.0000000,160.091,11.472,-136.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521534,1628.450,1,OK,0.1240585,-0.1759920,-0.9765430,0.0000000,160.080,11.464,-136.596,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521542,1628.475,1,OK,0.1240375,-0.1766981,-0.9764182,0.0000000,160.088,11.504,-136.603,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521550,1628.500,1,OK,0.1238242,-0.1774478,-0.9763093,0.0000000,160.135,11.540,-136.599,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521558,1628.525,1,OK,0.1237652,-0.1773882,-0.9763276,0.0000000,160.140,11.544,-136.602,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521566,1628.550,1,OK,0.1237402,-0.1763673,-0.9765157,0.0000000,160.141,11.525,-136.616,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521574,1628.575,1,OK,0.1236158,-0.1777421,-0.9762822,0.0000000,160.166,11.590,-136.588,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521582,1628.600,1,OK,0.1234972,-0.1785399,-0.9761516,0.0000000,160.202,11.635,-136.591,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521590,1628.625,1,OK,0.1235250,-0.1779105,-0.9762630,0.0000000,160.181,11.631,-136.598,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521598,1628.650,1,OK,0.1236358,-0.1748702,-0.9767981,0.0000000,160.147,11.554,-136.642,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521606,1628.675,1,OK,0.1236379,-0.1742072,-0.9769163,0.0000000,160.146,11.542,-136.668,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521614,1628.700,1,OK,0.1233271,-0.1770674,-0.9764413,0.0000000,160.229,11.666,-136.630,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521622,1628.725,1,OK,0.1233077,-0.1753281,-0.9767575,0.0000000,160.219,11.617,-136.649,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521630,1628.749,1,OK,0.1233639,-0.1749695,-0.9768147,0.0000000,160.209,11.630,-136.665,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521638,1628.774,1,OK,0.1233077,-0.1750117,-0.9768143,0.0000000,160.212,11.647,-136.662,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521646,1628.799,1,OK,0.1231418,-0.1755604,-0.9767367,0.0000000,160.246,11.693,-136.653,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521654,1628.824,1,OK,0.1230622,-0.1738280,-0.9770566,0.0000000,160.248,11.647,-136.676,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521662,1628.849,1,OK,0.1230827,-0.1716425,-0.9774403,0.0000000,160.221,11.590,-136.698,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521670,1628.874,1,OK,0.1230260,-0.1717287,-0.9774323,0.0000000,160.232,11.610,-136.701,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521678,1628.899,1,OK,0.1229448,-0.1723544,-0.9773324,0.0000000,160.250,11.637,-136.704,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521686,1628.924,1,OK,0.1229014,-0.1723062,-0.9773463,0.0000000,160.248,11.663,-136.685,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521694,1628.949,1,OK,0.1228998,-0.1723220,-0.9773437,0.0000000,160.254,11.679,-136.699,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521702,1628.974,1,OK,0.1228316,-0.1715114,-0.9774949,0.0000000,160.263,11.682,-136.691,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521710,1628.999,1,OK,0.1228213,-0.1707625,-0.9776273,0.0000000,160.252,11.670,-136.688,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521718,1629.024,1,OK,0.1227761,-0.1699099,-0.9777815,0.0000000,160.256,11.680,-136.676,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521726,1629.049,1,OK,0.1227649,-0.1681980,-0.9780788,0.0000000,160.241,11.645,-136.673,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521734,1629.074,1,OK,0.1227806,-0.1669917,-0.9782835,0.0000000,160.249,11.644,-136.693,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521742,1629.099,1,OK,0.1227094,-0.1680327,-0.9781142,0.0000000,160.271,11.711,-136.667,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521750,1629.124,1,OK,0.1226046,-0.1670485,-0.9782959,0.0000000,160.291,11.712,-136.649,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521758,1629.149,1,OK,0.1225974,-0.1670082,-0.9783037,0.0000000,160.302,11.748,-136.642,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521766,1629.174,1,OK,0.1226570,-0.1636037,-0.9788713,0.0000000,160.283,11.669,-136.670,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521774,1629.199,1,OK,0.1227087,-0.1626497,-0.9790238,0.0000000,160.279,11.672,-136.668,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521782,1629.224,1,OK,0.1227779,-0.1621475,-0.9790984,0.0000000,160.277,11.689,-136.673,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521790,1629.249,1,OK,0.1228505,-0.1605691,-0.9793494,0.0000000,160.272,11.679,-136.681,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521798,1629.274,1,OK,0.1228183,-0.1601139,-0.9794280,0.0000000,160.288,11.688,-136.685,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521806,1629.299,1,OK,0.1229383,-0.1607766,-0.9793044,0.0000000,160.278,11.735,-136.678,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521814,1629.324,1,OK,0.1229909,-0.1597596,-0.9794642,0.0000000,160.270,11.727,-136.681,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521822,1629.349,1,OK,0.1230124,-0.1591438,-0.9795617,0.0000000,160.274,11.737,-136.682,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521830,1629.374,1,OK,0.1230850,-0.1581541,-0.9797129,0.0000000,160.271,11.728,-136.708,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521838,1629.399,1,OK,0.1231429,-0.1567513,-0.9799311,0.0000000,160.274,11.711,-136.731,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521846,1629.424,1,OK,0.1230351,-0.1571087,-0.9798874,0.0000000,160.316,11.743,-136.727,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521854,1629.449,1,OK,0.1228602,-0.1584854,-0.9796876,0.0000000,160.371,11.830,-136.699,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521862,1629.474,1,OK,0.1228474,-0.1571961,-0.9798969,0.0000000,160.376,11.828,-136.694,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521870,1629.499,1,OK,0.1228706,-0.1563739,-0.9800255,0.0000000,160.365,11.823,-136.687,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521878,1629.524,1,OK,0.1229290,-0.1561642,-0.9800516,0.0000000,160.381,11.856,-136.693,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521886,1629.549,1,OK,0.1228982,-0.1545231,-0.9803156,0.0000000,160.384,11.845,-136.686,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521894,1629.574,1,OK,0.1228909,-0.1527738,-0.9805906,0.0000000,160.386,11.821,-136.685,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521902,1629.599,1,OK,0.1229124,-0.1517665,-0.9807443,0.0000000,160.393,11.827,-136.684,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521910,1629.624,1,OK,0.1228773,-0.1526979,-0.9806042,0.0000000,160.424,11.902,-136.669,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521918,1629.649,1,OK,0.1228934,-0.1518752,-0.9807299,0.0000000,160.429,11.912,-136.657,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521926,1629.674,1,OK,0.1229093,-0.1510521,-0.9808550,0.0000000,160.434,11.922,-136.645,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521934,1629.699,1,OK,0.1231728,-0.1480484,-0.9812799,0.0000000,160.377,11.847,-136.683,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521942,1629.724,1,OK,0.1231499,-0.1483320,-0.9812399,0.0000000,160.384,11.867,-136.670,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521950,1629.749,1,OK,0.1231986,-0.1475402,-0.9813531,0.0000000,160.379,11.869,-136.661,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521958,1629.774,1,OK,0.1231467,-0.1472295,-0.9814063,0.0000000,160.395,11.886,-136.652,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521966,1629.799,1,OK,0.1232109,-0.1474825,-0.9813603,0.0000000,160.405,11.919,-136.658,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521974,1629.824,1,OK,0.1234632,-0.1470212,-0.9813978,0.0000000,160.376,11.932,-136.688,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521982,1629.849,1,OK,0.1234932,-0.1464674,-0.9814768,0.0000000,160.371,11.923,-136.689,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521990,1629.874,1,OK,0.1234984,-0.1449100,-0.9817073,0.0000000,160.362,11.903,-136.681,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,521998,1629.899,1,OK,0.1235824,-0.1442183,-0.9817986,0.0000000,160.344,11.901,-136.692,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522006,1629.924,1,OK,0.1234932,-0.1432819,-0.9819469,0.0000000,160.351,11.879,-136.684,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522014,1629.949,1,OK,0.1234819,-0.1430896,-0.9819764,0.0000000,160.348,11.900,-136.668,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522022,1629.973,1,OK,0.1235756,-0.1419406,-0.9821313,0.0000000,160.334,11.897,-136.677,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522030,1629.998,1,OK,0.1236382,-0.1399512,-0.9824089,0.0000000,160.319,11.850,-136.704,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522038,1630.023,1,OK,0.1237435,-0.1393320,-0.9824837,0.0000000,160.297,11.857,-136.711,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522046,1630.048,1,OK,0.1236155,-0.1379413,-0.9826960,0.0000000,160.316,11.831,-136.705,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522054,1630.073,1,OK,0.1235235,-0.1361654,-0.9829552,0.0000000,160.319,11.793,-136.703,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522062,1630.098,1,OK,0.1236373,-0.1351556,-0.9830802,0.0000000,160.299,11.785,-136.717,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522070,1630.123,1,OK,0.1237230,-0.1342280,-0.9831965,0.0000000,160.288,11.767,-136.740,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522078,1630.148,1,OK,0.1236524,-0.1338893,-0.9832516,0.0000000,160.309,11.781,-136.743,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522086,1630.173,1,OK,0.1235200,-0.1344452,-0.9831924,0.0000000,160.338,11.850,-136.714,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522094,1630.198,1,OK,0.1236084,-0.1328851,-0.9833934,0.0000000,160.330,11.830,-136.746,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522102,1630.223,1,OK,0.1234925,-0.1324859,-0.9834618,0.0000000,160.369,11.852,-136.757,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522110,1630.248,1,OK,0.1233441,-0.1317390,-0.9835808,0.0000000,160.401,11.877,-136.748,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522118,1630.273,1,OK,0.1232705,-0.1311087,-0.9836742,0.0000000,160.408,11.870,-136.741,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522126,1630.298,1,OK,0.1231668,-0.1334545,-0.9833717,0.0000000,160.445,11.976,-136.721,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522134,1630.323,1,OK,0.1231749,-0.1321324,-0.9835492,0.0000000,160.446,11.965,-136.736,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522142,1630.348,1,OK,0.1231114,-0.1316603,-0.9836204,0.0000000,160.440,11.981,-136.717,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522150,1630.373,1,OK,0.1232036,-0.1308529,-0.9837166,0.0000000,160.422,11.983,-136.724,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522158,1630.398,1,OK,0.1231101,-0.1310227,-0.9837057,0.0000000,160.453,12.027,-136.709,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522166,1630.423,1,OK,0.1232422,-0.1310370,-0.9836873,0.0000000,160.440,12.052,-136.722,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522174,1630.448,1,OK,0.1231831,-0.1306804,-0.9837421,0.0000000,160.462,12.076,-136.713,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522182,1630.473,1,OK,0.1232376,-0.1304316,-0.9837683,0.0000000,160.454,12.099,-136.708,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522190,1630.498,1,OK,0.1232343,-0.1289630,-0.9839623,0.0000000,160.453,12.076,-136.706,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522198,1630.523,1,OK,0.1232942,-0.1261699,-0.9843169,0.0000000,160.447,12.032,-136.733,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522206,1630.548,1,OK,0.1233814,-0.1245172,-0.9845164,0.0000000,160.431,12.020,-136.737,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522214,1630.573,1,OK,0.1232276,-0.1256621,-0.9843902,0.0000000,160.475,12.090,-136.709,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522222,1630.598,1,OK,0.1232470,-0.1247624,-0.9845022,0.0000000,160.497,12.112,-136.721,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522230,1630.623,1,OK,0.1230999,-0.1244080,-0.9845654,0.0000000,160.528,12.144,-136.702,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522238,1630.648,1,OK,0.1231617,-0.1221166,-0.9848445,0.0000000,160.516,12.100,-136.723,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,522246,1630.673,1,OK,0.1229812,-0.1217208,-0.9849161,0.0000000,160.552,12.119,-136.704,0.0000000,0
